,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
73706,39.2333,-122.8871,443.9,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,330.5,655.9,D,0
73708,39.0683,-123.0548,392.4,1.1,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,317.0,206.8,D,0
73709,39.1619,-122.9864,351.2,1.1,1.0,2018-07-30,2114,Aqua,MODIS,95,6.2,314.2,51.9,D,0
73710,39.171,-122.9885,372.1,1.1,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,318.1,110.4,D,0
73711,39.1729,-122.9768,396.4,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,324.2,227.2,D,0
73712,39.1638,-122.9745,394.6,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,319.0,221.8,D,0
73713,39.1657,-122.9627,354.7,1.0,1.0,2018-07-30,2114,Aqua,MODIS,97,6.2,307.5,63.4,D,0
73714,39.16,-122.9982,351.9,1.1,1.0,2018-07-30,2114,Aqua,MODIS,96,6.2,313.9,54.5,D,0
73715,39.1785,-122.9411,379.7,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,318.1,144.6,D,0
73716,39.1804,-122.929,398.5,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,316.6,246.0,D,0
73718,39.1672,-123.0126,360.2,1.1,1.0,2018-07-30,2114,Aqua,MODIS,94,6.2,314.7,75.6,D,0
73721,39.2352,-122.8753,352.1,1.0,1.0,2018-07-30,2114,Aqua,MODIS,96,6.2,306.6,55.8,D,0
73722,39.1895,-122.9311,362.2,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,317.8,78.6,D,0
73724,39.1857,-122.9555,353.1,1.0,1.0,2018-07-30,2114,Aqua,MODIS,96,6.2,321.4,49.3,D,0
73725,39.1876,-122.9434,410.0,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,333.7,316.4,D,0
73727,39.2371,-122.8631,358.8,1.0,1.0,2018-07-30,2114,Aqua,MODIS,99,6.2,301.9,77.4,D,0
73730,39.1834,-123.0294,367.4,1.1,1.0,2018-07-30,2114,Aqua,MODIS,94,6.2,319.8,97.3,D,0
73732,39.2224,-122.8965,383.5,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,319.3,157.7,D,0
73733,39.2243,-122.8844,423.6,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,317.7,437.5,D,0
73736,39.2442,-122.8777,457.0,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,400.1,841.8,D,0
73737,39.2552,-122.8675,397.8,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,305.7,246.2,D,0
73738,39.2532,-122.8798,451.0,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,338.4,754.5,D,0
73740,39.2423,-122.8898,377.7,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,317.9,128.7,D,0
73741,39.2623,-122.8819,445.8,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,325.3,688.4,D,0
73742,39.2675,-122.9085,358.6,1.0,1.0,2018-07-30,2114,Aqua,MODIS,94,6.2,314.0,66.3,D,0
73743,39.2642,-122.87,343.9,1.0,1.0,2018-07-30,2114,Aqua,MODIS,91,6.2,297.7,44.8,D,0
73746,39.2604,-122.8942,428.1,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,331.8,475.5,D,0
73747,39.2694,-122.8963,385.3,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,311.1,169.9,D,0
73753,39.2851,-122.9756,409.8,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,315.5,325.0,D,0
73756,39.2766,-122.9105,367.8,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,310.3,101.1,D,0
73757,39.2784,-122.8985,360.2,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,303.9,79.7,D,0
73759,39.287,-122.9633,458.2,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,320.0,868.2,D,0
73760,39.2837,-122.9247,390.1,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,313.1,198.2,D,0
73761,39.2856,-122.9127,373.5,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,307.4,124.7,D,0
73762,39.278,-122.9612,440.6,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,321.6,620.6,D,0
73764,39.2742,-122.9853,354.8,1.0,1.0,2018-07-30,2114,Aqua,MODIS,97,6.2,312.6,57.6,D,0
73765,39.275999999999996,-122.9736,426.6,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,330.0,466.6,D,0
73766,40.6475,-120.8793,391.0,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,309.4,188.6,D,0
73767,39.2814,-122.9994,351.7,1.0,1.0,2018-07-30,2114,Aqua,MODIS,92,6.2,311.2,51.1,D,0
73781,40.6217,-120.7932,363.5,1.0,1.0,2018-07-30,2114,Aqua,MODIS,94,6.2,314.8,81.9,D,0
73784,40.6312,-120.8636,425.6,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,335.2,435.2,D,0
73785,40.6377,-120.8158,353.6,1.0,1.0,2018-07-30,2114,Aqua,MODIS,96,6.2,304.8,58.0,D,1
73786,40.6328,-120.8516,462.2,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,341.0,883.2,D,0
73787,40.6491,-120.8676,383.4,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,300.0,154.1,D,0
73788,40.6345,-120.8396,392.0,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,318.7,199.0,D,1
73789,40.6361,-120.8277,358.4,1.0,1.0,2018-07-30,2114,Aqua,MODIS,99,6.2,312.2,71.1,D,1
73790,40.6434,-120.8417,375.9,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,300.1,126.4,D,0
73791,40.6507,-120.8557,344.7,1.0,1.0,2018-07-30,2114,Aqua,MODIS,91,6.2,293.0,38.8,D,0
73793,40.6296,-120.8753,394.5,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,323.2,208.2,D,0
73794,40.6418,-120.8537,499.6,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,335.9,1608.5,D,0
73795,40.637,-120.889,382.9,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,323.8,151.0,D,0
73796,40.6385,-120.8773,500.5,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,400.1,1625.8,D,0
73797,40.6401,-120.8656,500.5,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,400.1,1626.9,D,0
73798,40.5566,-122.5986,347.8,1.0,1.0,2018-07-30,2114,Aqua,MODIS,94,6.2,308.2,46.1,D,0
73806,40.5303,-122.5856,348.0,1.0,1.0,2018-07-30,2114,Aqua,MODIS,94,6.2,308.6,47.3,D,0
73812,40.5691,-122.63799999999999,351.2,1.0,1.0,2018-07-30,2114,Aqua,MODIS,95,6.2,308.5,53.2,D,0
73815,40.61,-122.6736,349.4,1.0,1.0,2018-07-30,2114,Aqua,MODIS,94,6.2,305.2,49.5,D,0
73819,40.562,-122.6242,353.0,1.0,1.0,2018-07-30,2114,Aqua,MODIS,96,6.2,307.9,56.0,D,0
73821,40.6118,-122.6616,350.4,1.0,1.0,2018-07-30,2114,Aqua,MODIS,95,6.2,307.8,51.2,D,0
73823,40.5762,-122.6522,353.0,1.0,1.0,2018-07-30,2114,Aqua,MODIS,96,6.2,311.0,56.9,D,0
73824,40.578,-122.6404,377.2,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,309.5,131.5,D,0
73826,40.603,-122.6588,346.2,1.0,1.0,2018-07-30,2114,Aqua,MODIS,93,6.2,309.1,42.5,D,0
73829,40.6189,-122.6763,343.0,1.0,1.0,2018-07-30,2114,Aqua,MODIS,91,6.2,303.7,36.6,D,0
73831,40.6171,-122.6881,357.4,1.0,1.0,2018-07-30,2114,Aqua,MODIS,98,6.2,302.6,68.5,D,0
73835,40.6153,-122.6996,383.9,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,311.6,159.4,D,0
73837,40.6458,-122.7383,379.8,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,314.0,139.4,D,0
73838,40.6476,-122.7265,356.0,1.0,1.0,2018-07-30,2114,Aqua,MODIS,98,6.2,308.8,59.8,D,0
73839,40.6225,-122.7135,356.9,1.0,1.0,2018-07-30,2114,Aqua,MODIS,98,6.2,312.8,63.7,D,0
73841,40.6298,-122.7214,368.7,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,316.2,100.9,D,0
73842,40.6351,-122.7477,348.1,1.0,1.0,2018-07-30,2114,Aqua,MODIS,94,6.2,311.0,45.9,D,0
73843,40.6369,-122.7359,346.4,1.0,1.0,2018-07-30,2114,Aqua,MODIS,93,6.2,309.5,41.8,D,0
73845,40.6654,-122.7312,372.4,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,309.2,112.0,D,0
73846,40.6547,-122.7407,368.8,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,315.4,98.5,D,0
73848,40.6904,-122.689,357.6,1.0,1.0,2018-07-30,2114,Aqua,MODIS,98,6.2,306.4,69.1,D,0
73849,40.6529,-122.7526,343.5,1.0,1.0,2018-07-30,2114,Aqua,MODIS,90,6.2,312.1,36.6,D,0
73850,40.669000000000004,-122.708,394.8,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,317.9,211.6,D,0
73851,40.6707,-122.6963,432.6,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,324.2,504.4,D,0
73852,40.6725,-122.6845,352.4,1.0,1.0,2018-07-30,2114,Aqua,MODIS,96,6.2,306.0,51.5,D,0
73856,40.6636,-122.743,443.5,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,328.0,631.0,D,0
73858,40.6779,-122.7103,388.0,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,318.6,178.5,D,0
73859,40.6797,-122.6985,399.2,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,312.4,237.2,D,0
73860,40.6815,-122.6868,405.7,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,309.0,278.8,D,0
73861,40.7576,-122.6766,346.0,1.0,1.0,2018-07-30,2114,Aqua,MODIS,93,6.2,309.7,42.0,D,0
73862,40.7153,-122.6468,350.8,1.0,1.0,2018-07-30,2114,Aqua,MODIS,95,6.2,308.1,53.2,D,0
73867,40.7416,-122.66,350.8,1.0,1.0,2018-07-30,2114,Aqua,MODIS,95,6.2,307.6,52.3,D,0
73870,40.7327,-122.6577,359.8,1.0,1.0,2018-07-30,2114,Aqua,MODIS,99,6.2,310.2,74.6,D,0
73875,40.7505,-122.6627,345.9,1.0,1.0,2018-07-30,2114,Aqua,MODIS,93,6.2,307.5,41.6,D,0
73878,40.7666,-122.6786,353.2,1.0,1.0,2018-07-30,2114,Aqua,MODIS,96,6.2,311.9,57.4,D,0
73881,40.7861,-122.6718,356.4,1.0,1.0,2018-07-30,2114,Aqua,MODIS,98,6.2,315.0,64.0,D,0
73882,40.7879,-122.6598,382.9,1.0,1.0,2018-07-30,2114,Aqua,MODIS,100,6.2,315.0,153.3,D,0
74186,39.2476,-122.8374,339.0,1.7,1.3,2018-07-31,639,Terra,MODIS,100,6.2,295.4,83.5,N,0
74188,39.2103,-122.8683,368.8,1.7,1.3,2018-07-31,639,Terra,MODIS,100,6.2,302.2,233.1,N,0
74189,39.2135,-122.8317,325.8,1.7,1.3,2018-07-31,639,Terra,MODIS,100,6.2,296.3,46.6,N,0
74190,39.2119,-122.8494,373.8,1.7,1.3,2018-07-31,639,Terra,MODIS,100,6.2,303.3,269.8,N,0
74191,39.233000000000004,-122.8714,343.9,1.7,1.3,2018-07-31,639,Terra,MODIS,100,6.2,298.5,97.3,N,0
74192,39.1812,-122.9373,316.0,1.6,1.3,2018-07-31,639,Terra,MODIS,90,6.2,295.3,24.8,N,0
74204,39.1715,-122.9286,320.2,1.6,1.3,2018-07-31,639,Terra,MODIS,100,6.2,295.5,34.0,N,0
74206,38.9673,-122.9247,327.7,1.6,1.3,2018-07-31,639,Terra,MODIS,100,6.2,294.9,51.6,N,0
74207,38.9692,-122.9049,315.4,1.6,1.3,2018-07-31,639,Terra,MODIS,91,6.2,292.9,26.7,N,0
74211,39.0528,-122.9824,328.1,1.6,1.3,2018-07-31,639,Terra,MODIS,100,6.2,295.3,51.5,N,0
74212,39.0546,-122.9631,354.0,1.6,1.3,2018-07-31,639,Terra,MODIS,100,6.2,295.6,144.0,N,0
74218,39.2087,-122.8863,352.8,1.7,1.3,2018-07-31,639,Terra,MODIS,100,6.2,297.7,139.5,N,0
74219,39.2248,-122.834,390.6,1.7,1.3,2018-07-31,639,Terra,MODIS,100,6.2,302.0,422.0,N,0
74220,39.2199,-122.8892,354.8,1.7,1.3,2018-07-31,639,Terra,MODIS,100,6.2,299.3,147.9,N,0
74222,39.2216,-122.8702,376.4,1.7,1.3,2018-07-31,639,Terra,MODIS,100,6.2,305.0,286.6,N,0
74223,39.2233,-122.8518,453.0,1.7,1.3,2018-07-31,639,Terra,MODIS,100,6.2,323.1,1581.4,N,0
74225,39.2346,-122.8542,382.8,1.7,1.3,2018-07-31,639,Terra,MODIS,100,6.2,302.6,339.8,N,0
74226,39.2364,-122.8344,390.1,1.7,1.3,2018-07-31,639,Terra,MODIS,100,6.2,304.8,415.6,N,0
74227,39.2382,-122.8137,320.6,1.7,1.3,2018-07-31,639,Terra,MODIS,100,6.2,294.8,33.4,N,0
74229,39.2763,-122.8852,322.6,1.7,1.3,2018-07-31,639,Terra,MODIS,96,6.2,295.2,38.9,N,0
74234,40.6109,-122.6641,330.2,1.8,1.3,2018-07-31,640,Terra,MODIS,100,6.2,295.8,64.6,N,0
74235,40.645,-120.87200000000001,323.6,2.3,1.5,2018-07-31,640,Terra,MODIS,100,6.2,293.8,71.8,N,0
74237,40.6469,-120.8433,323.6,2.3,1.5,2018-07-31,640,Terra,MODIS,100,6.2,294.1,70.9,N,0
74239,40.5657,-122.6354,319.5,1.8,1.3,2018-07-31,640,Terra,MODIS,99,6.2,293.8,34.6,N,0
74242,40.5611,-122.6064,331.1,1.8,1.3,2018-07-31,640,Terra,MODIS,100,6.2,295.2,65.2,N,0
74245,40.5593,-122.6271,318.9,1.8,1.3,2018-07-31,640,Terra,MODIS,98,6.2,294.5,33.0,N,0
74246,40.6093,-122.68299999999999,321.6,1.8,1.3,2018-07-31,640,Terra,MODIS,100,6.2,295.0,41.7,N,0
74247,40.6292,-122.7273,323.4,1.8,1.3,2018-07-31,640,Terra,MODIS,100,6.2,296.0,44.1,N,0
74250,40.791,-122.6771,336.3,1.8,1.3,2018-07-31,640,Terra,MODIS,100,6.2,296.5,83.6,N,0
74251,40.6174,-122.7266,316.2,1.8,1.3,2018-07-31,640,Terra,MODIS,93,6.2,294.0,29.6,N,0
74252,40.6191,-122.7071,325.4,1.8,1.3,2018-07-31,640,Terra,MODIS,100,6.2,295.7,49.9,N,0
74253,40.687,-122.6972,332.2,1.8,1.3,2018-07-31,640,Terra,MODIS,100,6.2,297.6,66.0,N,0
74255,40.6932,-122.764,316.3,1.8,1.3,2018-07-31,640,Terra,MODIS,93,6.2,294.2,28.6,N,0
74256,40.6888,-122.6759,337.5,1.8,1.3,2018-07-31,640,Terra,MODIS,100,6.2,296.8,86.5,N,0
74257,40.6509,-122.7498,322.5,1.8,1.3,2018-07-31,640,Terra,MODIS,100,6.2,295.9,40.8,N,0
74258,40.6832,-122.7419,322.4,1.8,1.3,2018-07-31,640,Terra,MODIS,92,6.2,297.8,39.1,N,0
74259,40.6948,-122.7447,342.4,1.8,1.3,2018-07-31,640,Terra,MODIS,100,6.2,296.0,103.5,N,0
74260,40.6967,-122.723,354.6,1.8,1.3,2018-07-31,640,Terra,MODIS,100,6.2,297.8,160.3,N,0
74261,40.6985,-122.7012,332.7,1.8,1.3,2018-07-31,640,Terra,MODIS,100,6.2,297.3,68.4,N,0
74262,40.7258,-122.6601,321.5,1.8,1.3,2018-07-31,640,Terra,MODIS,100,6.2,296.3,40.9,N,0
74263,40.7101,-122.7046,321.2,1.8,1.3,2018-07-31,640,Terra,MODIS,100,6.2,294.3,40.2,N,0
74264,40.744,-122.67,315.7,1.8,1.3,2018-07-31,640,Terra,MODIS,92,6.2,295.8,28.4,N,0
74265,40.7926,-122.6578,335.5,1.8,1.3,2018-07-31,640,Terra,MODIS,100,6.2,297.7,79.3,N,0
74266,40.7374,-122.6639,337.7,1.8,1.3,2018-07-31,640,Terra,MODIS,100,6.2,297.3,88.3,N,0
74267,40.7588,-122.6904,318.4,1.8,1.3,2018-07-31,640,Terra,MODIS,97,6.2,294.9,33.5,N,0
74270,40.7655,-122.6979,322.4,1.8,1.3,2018-07-31,640,Terra,MODIS,100,6.2,294.0,42.2,N,0
74271,40.7945,-122.6346,336.8,1.8,1.3,2018-07-31,640,Terra,MODIS,100,6.2,298.0,84.2,N,0
74272,40.7673,-122.6759,326.4,1.8,1.3,2018-07-31,640,Terra,MODIS,100,6.2,296.3,52.8,N,0
74274,40.7791,-122.6766,327.2,1.8,1.3,2018-07-31,640,Terra,MODIS,100,6.2,296.6,54.1,N,0
74280,40.8063,-122.6371,361.3,1.8,1.3,2018-07-31,640,Terra,MODIS,100,6.2,297.9,205.3,N,0
74284,40.8044,-122.6595,338.3,1.8,1.3,2018-07-31,640,Terra,MODIS,100,6.2,296.1,90.3,N,0
74399,40.7715,-122.6778,326.0,2.4,1.5,2018-07-31,1051,Aqua,MODIS,100,6.2,291.8,85.1,N,0
74414,40.8034,-122.631,317.9,2.5,1.5,2018-07-31,1051,Aqua,MODIS,96,6.2,293.0,55.7,N,0
74416,40.6343,-120.8727,315.0,3.1,1.7,2018-07-31,1051,Aqua,MODIS,90,6.2,287.1,77.8,N,0
74419,40.758,-122.6811,360.4,2.4,1.5,2018-07-31,1051,Aqua,MODIS,100,6.2,295.6,319.8,N,0
74420,40.7452,-122.6875,366.3,2.4,1.5,2018-07-31,1051,Aqua,MODIS,100,6.2,295.8,379.5,N,0
74421,40.7523,-122.7176,338.0,2.4,1.5,2018-07-31,1051,Aqua,MODIS,100,6.2,291.3,144.2,N,0
74423,40.757,-122.7199,319.2,2.4,1.5,2018-07-31,1051,Aqua,MODIS,98,6.2,290.3,60.1,N,0
74426,40.7559,-122.6525,322.3,2.5,1.5,2018-07-31,1051,Aqua,MODIS,100,6.2,292.9,68.2,N,0
74427,40.7634,-122.6855,345.7,2.4,1.5,2018-07-31,1051,Aqua,MODIS,100,6.2,293.9,192.8,N,0
74428,40.7503,-122.6905,380.8,2.4,1.5,2018-07-31,1051,Aqua,MODIS,100,6.2,297.6,573.9,N,0
74429,40.6334,-122.7148,328.1,2.5,1.5,2018-07-31,1051,Aqua,MODIS,100,6.2,291.9,96.2,N,0
74430,40.6978,-122.7097,318.4,2.4,1.5,2018-07-31,1051,Aqua,MODIS,97,6.2,292.6,55.6,N,0
74432,40.6082,-122.6677,318.8,2.5,1.5,2018-07-31,1051,Aqua,MODIS,93,6.2,292.1,56.9,N,0
74435,40.5536,-122.5944,314.8,2.5,1.5,2018-07-31,1051,Aqua,MODIS,90,6.2,293.2,47.1,N,0
74436,40.561,-122.5886,319.3,2.5,1.5,2018-07-31,1051,Aqua,MODIS,98,6.2,293.4,59.2,N,0
74444,39.2137,-122.8376,349.6,2.6,1.6,2018-07-31,1052,Aqua,MODIS,100,6.2,298.0,248.5,N,0
74446,39.2202,-122.865,330.3,2.6,1.6,2018-07-31,1052,Aqua,MODIS,100,6.2,295.6,114.5,N,0
74452,39.2275,-122.8335,343.0,2.6,1.6,2018-07-31,1052,Aqua,MODIS,100,6.2,296.5,191.2,N,0
74541,40.6486,-120.8744,368.2,1.5,1.2,2018-07-31,1839,Terra,MODIS,100,6.2,308.4,184.8,D,0
74554,40.6799,-120.8525,363.4,1.5,1.2,2018-07-31,1839,Terra,MODIS,94,6.2,300.5,164.3,D,0
74556,40.6689,-120.8536,394.1,1.5,1.2,2018-07-31,1839,Terra,MODIS,94,6.2,303.4,393.7,D,0
74557,40.6563,-120.8378,430.5,1.5,1.2,2018-07-31,1839,Terra,MODIS,100,6.2,324.0,892.6,D,0
74558,40.6579,-120.8551,382.3,1.5,1.2,2018-07-31,1839,Terra,MODIS,100,6.2,305.8,280.1,D,0
74559,40.6672,-120.8361,374.5,1.5,1.2,2018-07-31,1839,Terra,MODIS,100,6.2,304.6,225.2,D,0
74561,40.6469,-120.8563,351.1,1.5,1.2,2018-07-31,1839,Terra,MODIS,93,6.2,313.0,89.6,D,0
74563,40.6453,-120.8394,355.5,1.5,1.2,2018-07-31,1839,Terra,MODIS,97,6.2,315.4,104.5,D,0
74564,40.6473,-120.8806,361.7,1.5,1.2,2018-07-31,1839,Terra,MODIS,100,6.2,307.9,146.7,D,0
74565,40.653,-120.8264,351.4,1.5,1.2,2018-07-31,1839,Terra,MODIS,95,6.2,316.3,85.7,D,0
74566,40.6548,-120.8437,419.6,1.5,1.2,2018-07-31,1839,Terra,MODIS,100,6.2,324.4,703.3,D,0
74568,40.6995,-122.7175,348.4,2.0,1.4,2018-07-31,1839,Terra,MODIS,94,6.2,302.7,132.4,D,0
74570,40.6363,-120.8818,385.7,1.5,1.2,2018-07-31,1839,Terra,MODIS,100,6.2,318.9,314.0,D,0
74571,40.7363,-122.711,409.0,2.0,1.4,2018-07-31,1839,Terra,MODIS,100,6.2,313.3,821.9,D,0
74574,40.7346,-122.6906,343.4,2.0,1.4,2018-07-31,1839,Terra,MODIS,91,6.2,302.6,106.6,D,0
74576,40.6438,-120.8449,342.9,1.5,1.2,2018-07-31,1839,Terra,MODIS,90,6.2,314.3,54.3,D,0
74580,40.7511,-122.7012,358.4,2.0,1.4,2018-07-31,1839,Terra,MODIS,99,6.2,304.1,202.1,D,0
74581,40.7407,-122.7269,368.8,2.0,1.4,2018-07-31,1839,Terra,MODIS,100,6.2,304.7,285.5,D,0
74585,40.7389,-122.7039,416.9,2.0,1.4,2018-07-31,1839,Terra,MODIS,100,6.2,312.6,983.4,D,0
74595,40.564,-122.6223,344.6,1.9,1.4,2018-07-31,1839,Terra,MODIS,91,6.2,303.9,110.1,D,0
74596,40.578,-122.6426,350.0,2.0,1.4,2018-07-31,1839,Terra,MODIS,95,6.2,305.5,138.5,D,0
74615,39.0737,-123.0482,384.6,2.0,1.4,2018-07-31,1840,Terra,MODIS,100,6.2,310.4,430.8,D,0
74617,39.0718,-123.0257,374.5,2.0,1.4,2018-07-31,1840,Terra,MODIS,100,6.2,309.3,317.8,D,0
74745,40.6509,-120.8529,367.4,4.0,1.9,2018-07-31,2019,Aqua,MODIS,100,6.2,302.8,712.8,D,0
74747,40.6406,-120.853,349.4,4.0,1.9,2018-07-31,2019,Aqua,MODIS,93,6.2,310.3,373.8,D,0
74749,40.656,-120.8617,362.0,4.0,1.9,2018-07-31,2019,Aqua,MODIS,94,6.2,298.6,610.6,D,0
74860,39.2093,-122.8199,389.9,2.6,1.5,2018-07-31,2157,Aqua,MODIS,100,6.2,302.3,748.5,D,0
74865,39.1938,-122.8428,378.0,2.6,1.5,2018-07-31,2157,Aqua,MODIS,100,6.2,311.7,524.1,D,0
74867,38.9653,-122.9495,352.2,2.5,1.5,2018-07-31,2157,Aqua,MODIS,96,6.2,311.2,201.6,D,0
74868,39.0649,-123.0277,349.3,2.5,1.5,2018-07-31,2157,Aqua,MODIS,94,6.2,311.1,168.9,D,0
74870,39.0786,-123.0286,351.8,2.5,1.5,2018-07-31,2157,Aqua,MODIS,96,6.2,309.9,198.3,D,0
74873,39.2076,-122.8457,502.4,2.6,1.5,2018-07-31,2157,Aqua,MODIS,100,6.2,400.1,6495.9,D,0
74874,39.2333,-122.8769,389.5,2.5,1.5,2018-07-31,2157,Aqua,MODIS,100,6.2,321.7,673.9,D,0
74875,39.2057,-122.8732,378.6,2.5,1.5,2018-07-31,2157,Aqua,MODIS,100,6.2,318.5,504.0,D,0
74877,39.2194,-122.8763,393.8,2.5,1.5,2018-07-31,2157,Aqua,MODIS,100,6.2,317.5,764.3,D,0
74878,39.2213,-122.8484,380.4,2.6,1.5,2018-07-31,2157,Aqua,MODIS,100,6.2,309.8,545.0,D,0
74879,39.2161,-122.82799999999999,379.6,2.6,1.5,2018-07-31,2157,Aqua,MODIS,100,6.2,304.1,555.6,D,0
74881,39.2007,-122.8516,472.5,2.6,1.5,2018-07-31,2157,Aqua,MODIS,100,6.2,340.0,4079.5,D,0
74882,39.2023,-122.8255,426.6,2.6,1.5,2018-07-31,2157,Aqua,MODIS,100,6.2,309.7,1757.5,D,0
74883,39.2816,-122.8926,433.4,2.5,1.5,2018-07-31,2157,Aqua,MODIS,100,6.2,312.0,1981.9,D,0
74884,39.2144,-122.8542,401.4,2.6,1.5,2018-07-31,2157,Aqua,MODIS,100,6.2,321.8,963.0,D,0
74885,39.2265,-122.8846,396.4,2.5,1.5,2018-07-31,2157,Aqua,MODIS,100,6.2,320.8,821.9,D,0
74886,39.2282,-122.8563,404.7,2.6,1.5,2018-07-31,2157,Aqua,MODIS,100,6.2,314.8,1041.7,D,0
74889,39.2796,-122.92200000000001,405.7,2.5,1.5,2018-07-31,2157,Aqua,MODIS,100,6.2,313.5,1060.8,D,0
74890,39.3031,-122.984,373.2,2.5,1.5,2018-07-31,2157,Aqua,MODIS,100,6.2,310.3,450.7,D,0
74892,39.2915,-122.9517,362.1,2.5,1.5,2018-07-31,2157,Aqua,MODIS,100,6.2,304.8,305.3,D,0
74893,39.305,-122.9562,363.0,2.5,1.5,2018-07-31,2157,Aqua,MODIS,100,6.2,301.7,329.7,D,0
74894,39.2877,-123.0065,400.2,2.5,1.5,2018-07-31,2157,Aqua,MODIS,100,6.2,314.5,915.5,D,0
74895,39.2897,-122.9781,385.9,2.5,1.5,2018-07-31,2157,Aqua,MODIS,100,6.2,314.7,633.2,D,0
74896,39.2816,-122.9802,358.2,2.5,1.5,2018-07-31,2157,Aqua,MODIS,99,6.2,308.6,253.8,D,0
74897,39.2934,-123.0127,351.1,2.5,1.5,2018-07-31,2157,Aqua,MODIS,95,6.2,307.6,196.5,D,0
74898,39.2848,-122.9279,362.9,2.5,1.5,2018-07-31,2157,Aqua,MODIS,100,6.2,307.0,316.5,D,0
74899,39.2866,-122.8981,411.9,2.5,1.5,2018-07-31,2157,Aqua,MODIS,100,6.2,309.4,1256.9,D,0
74900,39.2796,-123.0117,366.2,2.5,1.5,2018-07-31,2157,Aqua,MODIS,100,6.2,312.4,336.9,D,0
74901,39.2951,-122.9845,389.6,2.5,1.5,2018-07-31,2157,Aqua,MODIS,100,6.2,318.3,712.1,D,0
74902,39.2967,-122.9588,391.6,2.5,1.5,2018-07-31,2157,Aqua,MODIS,100,6.2,308.5,760.0,D,0
74905,40.6494,-120.8719,416.2,3.5,1.8,2018-07-31,2157,Aqua,MODIS,100,6.2,318.6,2177.9,D,0
74909,40.6417,-120.8775,350.4,3.5,1.8,2018-07-31,2157,Aqua,MODIS,94,6.2,312.3,309.3,D,0
74911,40.6653,-120.87200000000001,350.4,3.5,1.8,2018-07-31,2157,Aqua,MODIS,95,6.2,307.9,316.8,D,0
74913,40.6576,-120.8768,404.6,3.5,1.8,2018-07-31,2157,Aqua,MODIS,94,6.2,314.9,1670.4,D,0
